rno,code1,code2,hhmms0,data1,data2,data3,data4,ldata5,Šç”FØ
12024,0,36,13485,13,3328,126,33,0,0
12025,0,36,13485,340,3328,126,5,0,0
12026,128,38,13485,179,256,126,19,0,0
12027,0,34,13485,577,1280,126,8,0,0
12028,0,36,13485,376,3328,126,11,0,0
12029,128,34,13490,617,256,126,1,0,0
12030,128,37,13490,617,256,126,1,0,0
12031,128,34,13490,43,3328,126,19,0,0
12032,128,34,13490,13,3328,126,33,0,0
12033,128,34,13490,35,3328,126,7,0,0
12034,128,34,13490,461,256,126,4,0,0
12035,128,37,13490,461,256,126,4,0,0
12036,128,37,13490,43,2304,126,19,0,0
12037,0,34,13490,51,1280,126,1,0,0
12038,128,34,13490,85,3328,126,8,0,0
12039,128,34,13490,59,3328,126,26,0,0
12040,128,37,13490,13,2304,126,33,0,0
12041,0,36,13491,49,3328,126,29,0,0
12042,0,34,13491,134,1280,126,15,0,0
12043,128,37,13491,35,2304,126,7,0,0
12044,128,37,13491,85,2304,126,8,0,0
12045,128,37,13491,59,2304,126,26,0,0
12046,128,38,13491,279,256,126,2,0,0
12047,128,34,13492,438,256,126,6,0,0
12048,128,37,13492,438,256,126,6,0,0
12049,128,34,13492,352,3328,126,5,0,0
12050,0,36,13492,97,3328,126,7,0,0
12051,0,34,13492,318,1280,126,5,0,0
12052,0,36,13492,43,3328,126,20,0,0
12053,128,37,13493,352,2304,126,5,0,0
12054,128,34,13493,58,3328,126,21,0,0
12055,128,34,13493,545,256,126,10,0,0
12056,128,37,13493,545,256,126,10,0,0
12057,0,34,13493,556,1280,126,3,0,0
12058,0,34,13493,70,1280,126,22,0,0
12059,128,34,13493,592,256,126,1,0,0
12060,128,37,13493,592,256,126,1,0,0
12061,128,34,13493,318,3072,126,5,0,0
12062,0,68,13493,465,260,65526,1,0,1
12063,128,34,13493,297,3328,126,8,0,0
12064,0,34,13493,508,1280,126,5,0,0
12065,128,38,13493,123,256,126,5,0,0
12066,128,37,13493,58,2304,126,21,0,0
12067,128,34,13493,496,256,126,12,0,0
12068,128,37,13493,496,256,126,12,0,0
12069,128,34,13494,70,1280,126,22,0,0
12070,128,37,13494,318,2048,126,5,0,0
12071,128,38,13494,217,256,126,10,0,0
12072,128,37,13494,297,2304,126,8,0,0
12073,0,34,13494,16,1280,126,8,0,0
12074,128,34,13494,190,3328,126,8,0,0
12075,128,37,13494,70,256,126,22,0,0
12076,0,36,13494,2,3072,126,5,0,0
12077,128,38,13494,161,256,126,20,0,0
12078,128,34,13494,433,256,126,3,0,0
12079,128,37,13494,433,256,126,3,0,0
12080,0,74,13494,264,1,65524,2,0,1
12081,128,34,13495,118,3328,126,7,0,0
12082,0,34,13495,431,1280,126,14,0,0
12083,128,37,13495,190,2304,126,8,0,0
12084,0,34,13495,64,1024,126,12,0,0
12085,0,36,13495,59,3328,126,27,0,0
12086,0,34,13495,52,1280,126,14,0,0
12087,128,38,13495,41,256,126,2,0,0
12088,128,74,13495,264,0,65524,2,0,1
12089,0,74,13495,262,1,65524,1,0,1
12090,128,37,13495,118,2304,126,7,0,0
12091,0,34,13500,153,1024,126,1,0,0
12092,0,36,13500,82,3072,126,11,0,0
12093,0,68,13500,469,260,65526,1,0,1
12094,128,34,13500,45,3328,126,19,0,0
12095,128,74,13500,262,0,65524,1,0,1
12096,128,34,13501,153,3328,126,1,0,0
12097,128,34,13501,265,3328,126,2,0,0
12098,0,34,13501,633,1280,126,3,0,0
12099,128,37,13501,45,2304,126,19,0,0
12100,128,34,13501,92,3328,126,12,0,0
12101,0,36,13501,106,3328,126,4,0,0
12102,128,37,13501,153,2304,126,1,0,0
12103,128,34,13501,67,3328,126,16,0,0
12104,128,34,13501,34,3328,126,28,0,0
12105,128,34,13501,38,3328,126,11,0,0
12106,128,37,13501,265,2304,126,2,0,0
12107,0,34,13502,36,1280,126,6,0,0
12108,128,34,13502,231,3328,126,4,0,0
12109,128,37,13502,92,2304,126,12,0,0
12110,0,34,13502,468,1280,126,20,0,0
12111,128,37,13502,67,2304,126,16,0,0
12112,128,37,13502,34,2304,126,28,0,0
12113,128,37,13502,38,2304,126,11,0,0
12114,128,34,13502,54,3328,126,22,0,0
12115,128,34,13502,504,256,126,4,0,0
12116,128,37,13502,504,256,126,4,0,0
12117,128,37,13502,231,2304,126,4,0,0
12118,128,34,13502,94,3328,126,5,0,0
12119,0,36,13503,231,3328,126,5,0,0
12120,0,35,13503,231,3328,126,2,0,0
12121,128,37,13503,54,2304,126,22,0,0
12122,0,34,13503,533,1280,126,4,0,0
12123,128,38,13503,86,256,126,2,0,0
12124,0,63,13503,465,256,112,0,0,0
12125,128,37,13503,94,2304,126,5,0,0
12126,128,34,13503,103,3328,126,9,0,0
12127,128,34,13503,498,256,126,14,0,0
12128,128,37,13503,498,256,126,14,0,0
12129,0,34,13503,223,1024,126,9,0,0
12130,0,68,13504,409,260,65526,5,0,1
12131,128,37,13504,103,2304,126,9,0,0
12132,0,36,13504,204,3840,126,2,0,0
12133,0,35,13504,204,3840,126,1,0,0
12134,128,38,13504,13,256,126,31,0,0
12135,0,34,13504,541,1280,126,12,0,0
12136,128,34,13504,251,3328,126,19,0,0
12137,0,34,13504,30,1280,126,7,0,0
12138,0,36,13504,92,3328,126,13,0,0
12139,128,37,13504,251,2304,126,19,0,0
12140,128,34,13505,421,256,126,3,0,0
12141,128,37,13505,421,256,126,3,0,0
12142,128,34,13505,16,1280,126,8,0,0
12143,0,36,13505,58,3328,126,22,0,0
12144,0,35,13505,58,3328,126,8,0,0
12145,0,36,13505,45,3328,126,20,0,0
12146,0,35,13505,45,3328,126,5,0,0
12147,128,38,13505,55,256,126,19,0,0
12148,0,34,13505,466,1280,126,19,0,0
12149,128,34,13505,468,256,126,20,0,0
12150,128,37,13505,468,256,126,20,0,0
12151,0,34,13505,545,1280,126,11,0,0
12152,128,34,13505,526,256,126,4,0,0
12153,128,37,13505,526,256,126,4,0,0
12154,128,37,13505,16,256,126,8,0,0
12155,128,34,13505,51,3328,126,1,0,0
12156,0,34,13510,551,1280,126,8,0,0
12157,0,36,13510,292,3328,126,2,0,0
12158,0,35,13510,292,3328,126,1,0,0
12159,128,37,13510,51,2304,126,1,0,0
12160,0,63,13510,469,256,112,0,0,0
12161,128,34,13510,49,3328,126,29,0,0
12162,128,37,13511,49,2304,126,29,0,0
12163,0,34,13511,512,1280,126,7,0,0
12164,128,34,13511,43,3328,126,20,0,0
12165,128,34,13511,577,256,126,8,0,0
12166,128,37,13511,577,256,126,8,0,0
12167,0,34,13511,44,1280,126,8,0,0
12168,128,34,13511,131,3328,126,12,0,0
12169,128,37,13511,43,2304,126,20,0,0
12170,128,34,13512,64,3328,126,12,0,0
12171,0,36,13512,357,3328,126,15,0,0
12172,0,35,13512,357,3328,126,3,0,0
12173,128,37,13512,131,2304,126,12,0,0
12174,128,34,13512,466,256,126,19,0,0
12175,128,37,13512,466,256,126,19,0,0
12176,0,36,13512,302,3328,126,8,0,0
12177,128,37,13512,64,2304,126,12,0,0
12178,0,34,13513,260,1024,126,6,0,0
12179,128,34,13513,139,3328,126,15,0,0
12180,0,36,13513,51,3328,126,2,0,0
12181,0,35,13513,51,3328,126,1,0,0
12182,128,38,13513,193,256,126,9,0,0
12183,128,34,13513,2,3328,126,5,0,0
12184,128,34,13513,206,3328,126,3,0,0
12185,0,63,13513,409,256,112,0,0,0
12186,128,34,13514,52,3328,126,14,0,0
12187,128,37,13514,139,2304,126,15,0,0
12188,128,38,13514,290,256,126,11,0,0
12189,128,38,13514,365,256,126,22,0,0
12190,128,37,13514,2,2304,126,5,0,0
12191,128,37,13514,206,2304,126,3,0,0
12192,128,34,13514,508,256,126,5,0,0
12193,128,37,13514,508,256,126,5,0,0
12194,0,34,13514,26,1280,126,34,0,0
12195,128,38,13514,219,256,126,13,0,0
12196,128,37,13514,52,2304,126,14,0,0
12197,128,34,13514,75,3328,126,34,0,0
12198,0,34,13514,307,1024,126,3,0,0
12199,0,34,13514,62,1024,126,13,0,0
12200,128,34,13515,556,256,126,3,0,0
12201,128,37,13515,556,256,126,3,0,0
12202,128,37,13515,75,2304,126,34,0,0
12203,128,34,13515,59,3328,126,27,0,0
12204,128,34,13515,431,256,126,14,0,0
12205,128,37,13515,431,256,126,14,0,0
12206,128,37,13520,59,2304,126,27,0,0
12207,0,36,13520,171,3328,126,6,0,0
12208,0,34,13520,369,1280,126,5,0,0
12209,0,36,13521,295,3328,126,13,0,0
12210,128,34,13521,197,3328,126,12,0,0
12211,0,36,13521,109,3072,126,4,0,0
12212,128,34,13521,340,3328,126,5,0,0
12213,0,36,13521,22,3328,126,13,0,0
12214,128,34,13521,192,3328,126,7,0,0
12215,128,37,13521,197,2304,126,12,0,0
12216,128,38,13521,27,256,126,4,0,0
12217,128,34,13522,45,3328,126,20,0,0
12218,128,37,13522,340,2304,126,5,0,0
12219,128,37,13522,192,2304,126,7,0,0
12220,0,36,13522,321,3328,126,2,0,0
12221,0,35,13522,321,3328,126,1,0,0
12222,128,37,13522,45,2304,126,20,0,0
12223,128,34,13522,30,3328,126,7,0,0
12224,128,38,13522,28,256,126,10,0,0
12225,0,34,13523,531,1280,126,9,0,0
12226,0,34,13523,121,1024,126,6,0,0
12227,128,34,13523,44,3328,126,8,0,0
12228,128,37,13523,30,2304,126,7,0,0
12229,0,36,13523,301,3072,126,21,0,0
12230,128,34,13523,137,3328,126,8,0,0
12231,128,34,13523,541,256,126,12,0,0
12232,128,37,13523,541,256,126,12,0,0
12233,128,34,13523,376,3328,126,11,0,0
12234,0,36,13523,85,3328,126,9,0,0
12235,128,34,13524,533,256,126,4,0,0
12236,128,37,13524,533,256,126,4,0,0
12237,0,34,13524,536,1280,126,5,0,0
12238,128,37,13524,137,2304,126,8,0,0
12239,128,37,13524,44,2304,126,8,0,0
12240,128,38,13524,9,256,126,1,0,0
12241,0,34,13524,640,1280,126,3,0,0
12242,128,37,13524,376,2304,126,11,0,0
12243,0,34,13524,468,1280,126,21,0,0
12244,0,36,13524,265,3328,126,3,0,0
12245,128,34,13524,134,3328,126,15,0,0
12246,128,34,13524,633,256,126,3,0,0
12247,128,37,13524,633,256,126,3,0,0
12248,128,34,13524,97,3328,126,7,0,0
12249,0,34,13524,514,1280,126,14,0,0
12250,128,37,13525,134,2304,126,15,0,0
12251,128,37,13525,97,2304,126,7,0,0
12252,0,36,13525,348,3328,126,15,0,0
12253,128,76,13525,79,256,114,1,0,1
12254,128,34,13525,551,256,126,8,0,0
12255,128,37,13525,551,256,126,8,0,0
12256,128,34,13530,512,256,126,7,0,0
12257,128,37,13530,512,256,126,7,0,0
12258,0,36,13530,206,3328,126,4,0,0
12259,0,35,13530,206,3328,126,2,0,0
12260,0,34,13530,467,1280,126,15,0,0
12261,0,36,13530,54,3328,126,23,0,0
12262,0,35,13530,54,3328,126,8,0,0
12263,0,34,13530,457,1280,126,1,0,0
12264,0,34,13530,55,1280,126,20,0,0
12265,0,36,13530,220,3328,126,6,0,0
12266,0,35,13530,220,3328,126,2,0,0
12267,128,38,13530,330,256,126,6,0,0
12268,128,34,13531,92,3328,126,13,0,0
12269,128,38,13531,288,256,126,10,0,0
12270,128,34,13531,62,3328,126,13,0,0
12271,0,36,13531,183,3328,126,6,0,0
12272,0,34,13531,440,1280,126,8,0,0
12273,0,36,13531,169,3328,126,4,0,0
12274,0,36,13531,374,3328,126,21,0,0
12275,0,34,13531,557,1280,126,12,0,0
12276,128,37,13531,92,2304,126,13,0,0
12277,0,34,13531,6,1024,126,1,0,0
12278,128,38,13531,35,256,126,7,0,0
12279,128,34,13531,468,256,126,21,0,0
12280,128,37,13531,468,256,126,21,0,0
12281,0,34,13532,469,1280,126,26,0,0
12282,128,37,13532,62,2304,126,13,0,0
12283,0,36,13532,244,3328,126,8,0,0
12284,128,34,13532,26,3328,126,34,0,0
12285,128,38,13532,360,256,126,13,0,0
12286,0,36,13532,318,3072,126,6,0,0
12287,0,35,13532,318,3072,126,3,0,0
12288,128,37,13532,26,2304,126,34,0,0
12289,0,34,13532,520,1280,126,14,0,0
12290,0,34,13532,466,1280,126,20,0,0
12291,128,34,13533,467,256,126,15,0,0
12292,128,37,13533,467,256,126,15,0,0
12293,128,34,13533,51,3328,126,2,0,0
12294,128,34,13533,171,3328,126,6,0,0
12295,0,68,13533,476,260,65526,7,0,1
12296,128,37,13534,51,2304,126,2,0,0
12297,0,34,13534,39,1280,126,4,0,0
12298,128,37,13534,171,2304,126,6,0,0
12299,0,34,13534,421,1280,126,4,0,0
12300,128,34,13534,82,3328,126,11,0,0
12301,0,36,13534,352,3328,126,6,0,0
12302,128,34,13535,106,3328,126,4,0,0
12303,0,77,13535,79,260,114,2,0,1
12304,128,37,13535,82,2304,126,11,0,0
12305,0,36,13535,131,3072,126,13,0,0
12306,0,35,13535,131,3072,126,3,0,0
12307,128,34,13535,469,256,126,26,0,0
12308,128,37,13535,469,256,126,26,0,0
12309,128,37,13535,106,2304,126,4,0,0
12310,128,38,13535,341,768,126,13,0,0
12311,0,36,13535,51,3328,126,3,0,0
12312,0,36,13540,38,3328,126,12,0,0
12313,128,34,13540,466,256,126,20,0,0
12314,128,37,13540,466,256,126,20,0,0
12315,0,34,13540,17,1280,126,23,0,0
12316,128,38,13541,45,256,126,21,0,0
12317,0,36,13541,83,3328,126,2,0,0
12318,0,35,13541,83,3328,126,1,0,0
12319,128,38,13541,34,256,126,28,0,0
12320,0,34,13541,142,1280,126,2,0,0
12321,0,34,13541,60,1280,126,16,0,0
12322,0,36,13541,103,3328,126,10,0,0
12323,128,38,13542,327,256,126,9,0,0
12324,0,34,13542,166,1280,126,7,0,0
12325,0,34,13542,441,1280,126,8,0,0
12326,128,34,13542,545,256,126,11,0,0
12327,128,37,13542,545,256,126,11,0,0
12328,0,36,13542,59,3328,126,28,0,0
12329,128,34,13542,204,3840,126,2,0,0
12330,0,36,13542,216,3328,126,12,0,0
12331,128,38,13542,261,256,126,4,0,0
12332,128,38,13542,164,256,126,19,0,0
12333,128,34,13542,166,1280,126,7,0,0
12334,128,37,13543,204,2816,126,2,0,0
12335,0,34,13543,543,1280,126,7,0,0
12336,0,63,13543,476,256,112,0,0,0
12337,128,37,13543,166,256,126,7,0,0
12338,0,34,13543,148,1024,126,14,0,0
12339,128,34,13543,292,3328,126,2,0,0
12340,128,34,13543,142,1280,126,2,0,0
12341,0,36,13543,43,3328,126,21,0,0
12342,128,34,13543,531,256,126,9,0,0
12343,128,37,13543,531,256,126,9,0,0
12344,128,34,13543,640,256,126,3,0,0
12345,128,37,13543,640,256,126,3,0,0
12346,128,34,13543,58,3328,126,22,0,0
12347,128,34,13543,36,3328,126,6,0,0
12348,128,34,13544,514,256,126,14,0,0
12349,128,37,13544,514,256,126,14,0,0
12350,128,37,13544,292,2304,126,2,0,0
12351,128,37,13544,142,256,126,2,0,0
12352,128,34,13544,536,256,126,5,0,0
12353,128,37,13544,536,256,126,5,0,0
12354,128,34,13544,54,3328,126,23,0,0
12355,0,34,13544,5,1024,126,19,0,0
12356,128,37,13544,58,2304,126,22,0,0
12357,128,37,13544,36,2304,126,6,0,0
12358,0,34,13544,426,1280,126,8,0,0
12359,0,34,13544,436,1280,126,10,0,0
12360,0,34,13544,540,1280,126,10,0,0
12361,128,34,13544,457,256,126,1,0,0
12362,128,37,13544,457,256,126,1,0,0
12363,128,38,13545,49,256,126,29,0,0
12364,128,37,13545,54,2304,126,23,0,0
12365,128,34,13545,6,3328,126,1,0,0
12366,0,36,13545,171,3328,126,7,0,0
12367,128,34,13545,85,3328,126,9,0,0
12368,0,34,13545,409,1280,126,7,0,0
12369,0,34,13545,533,1280,126,5,0,0
12370,0,36,13545,118,3328,126,8,0,0
12371,0,68,13545,411,260,65526,1,0,1
12372,0,34,13545,468,1280,126,22,0,0
12373,0,36,13545,2,3072,126,6,0,0
12374,128,37,13545,6,2304,126,1,0,0
12375,128,37,13545,85,2304,126,9,0,0
12376,0,36,13545,139,3328,126,16,0,0
12377,0,36,13550,54,3328,126,24,0,0
12378,0,34,13550,20,1280,126,1,0,0
12379,128,34,13550,55,3328,126,20,0,0
12380,128,38,13550,215,256,126,4,0,0
12381,128,34,13550,17,1280,126,23,0,0
12382,128,34,13550,139,3328,126,16,0,0
12383,128,34,13550,557,256,126,12,0,0
12384,128,37,13550,557,256,126,12,0,0
12385,0,36,13550,36,3328,126,7,0,0
12386,0,35,13550,36,3328,126,2,0,0
12387,128,34,13550,440,256,126,8,0,0
12388,128,37,13550,440,256,126,8,0,0
12389,128,34,13550,223,3328,126,9,0,0
12390,128,37,13551,55,2304,126,20,0,0
12391,128,34,13551,51,3328,126,3,0,0
12392,128,37,13551,17,256,126,23,0,0
12393,128,34,13551,307,3328,126,3,0,0
12394,128,37,13551,139,2304,126,16,0,0
12395,128,37,13551,223,2304,126,9,0,0
12396,128,34,13551,357,3328,126,15,0,0
12397,128,37,13551,51,2304,126,3,0,0
12398,0,34,13551,23,1280,126,1,0,0
12399,128,34,13551,39,3328,126,4,0,0
12400,128,34,13551,520,256,126,14,0,0
12401,128,37,13551,520,256,126,14,0,0
12402,128,37,13552,307,2304,126,3,0,0
12403,128,37,13552,357,2304,126,15,0,0
12404,128,37,13552,39,2304,126,4,0,0
12405,0,34,13552,640,1280,126,4,0,0
12406,0,36,13552,51,3328,126,4,0,0
12407,0,36,13552,223,3328,126,10,0,0
12408,0,35,13552,223,3328,126,2,0,0
12409,128,34,13552,260,3328,126,6,0,0
12410,0,36,13552,246,3072,126,3,0,0
12411,0,35,13552,246,3072,126,1,0,0
12412,0,36,13552,324,3328,126,6,0,0
12413,0,36,13552,67,3328,126,17,0,0
12414,128,34,13552,468,256,126,22,0,0
12415,128,37,13552,468,256,126,22,0,0
12416,0,34,13552,300,1280,126,1,0,0
12417,128,38,13552,26,256,126,34,0,0
12418,128,37,13553,260,2304,126,6,0,0
12419,128,34,13553,38,3328,126,12,0,0
12420,128,34,13553,302,3328,126,8,0,0
12421,0,38,13553,90,2304,126,11,0,0
12422,128,34,13553,67,3328,126,17,0,0
12423,0,34,13553,27,1280,126,5,0,0
12424,0,36,13553,82,3072,126,12,0,0
12425,128,34,13553,231,3328,126,5,0,0
12426,128,37,13553,302,2304,126,8,0,0
12427,128,37,13553,38,2304,126,12,0,0
12428,128,37,13554,67,2304,126,17,0,0
12429,0,34,13554,559,1280,126,10,0,0
12430,128,38,13554,367,256,126,13,0,0
12431,128,34,13554,295,3328,126,13,0,0
12432,128,37,13554,231,2304,126,5,0,0
12433,128,34,13554,369,3328,126,5,0,0
12434,0,34,13554,182,1280,126,1,0,0
12435,0,36,13555,55,3328,126,21,0,0
12436,0,35,13555,55,3328,126,6,0,0
12437,128,37,13555,295,2304,126,13,0,0
12438,128,37,13555,369,2304,126,5,0,0
12439,0,36,13555,139,3328,126,17,0,0
12440,0,63,13555,411,256,112,0,0,0
12441,128,34,13555,59,3328,126,28,0,0
12442,128,38,13555,90,256,126,11,0,0
12443,0,34,13555,443,1280,126,11,0,0
12444,128,34,13560,139,3328,126,17,0,0
12445,0,36,13560,190,3328,126,9,0,0
12446,128,37,13560,59,2304,126,28,0,0
12447,128,34,13560,109,3328,126,4,0,0
12448,0,36,13560,75,3072,126,35,0,0
12449,128,37,13560,139,2304,126,17,0,0
12450,0,36,13560,106,3328,126,5,0,0
12451,0,34,13560,469,1280,126,27,0,0
12452,128,34,13560,22,3328,126,13,0,0
12453,128,34,13560,60,3328,126,16,0,0
12454,128,37,13560,109,2304,126,4,0,0
12455,128,38,13560,52,256,126,14,0,0
12456,128,34,13561,301,3328,126,21,0,0
12457,0,34,13561,627,1280,126,6,0,0
12458,0,34,13561,470,1280,126,10,0,0
12459,128,37,13561,60,2304,126,16,0,0
12460,128,37,13561,22,2304,126,13,0,0
12461,0,34,13561,175,1024,126,1,0,0
12462,0,36,13561,6,3328,126,2,0,0
12463,0,35,13561,6,3328,126,1,0,0
12464,0,36,13561,39,3328,126,5,0,0
12465,0,35,13561,39,3328,126,2,0,0
12466,128,37,13561,301,2304,126,21,0,0
12467,0,36,13561,137,3072,126,9,0,0
12468,0,34,13561,172,1024,126,16,0,0
12469,128,34,13561,441,256,126,8,0,0
12470,128,37,13561,441,256,126,8,0,0
12471,128,34,13562,421,256,126,4,0,0
12472,128,37,13562,421,256,126,4,0,0
12473,128,34,13562,43,3328,126,21,0,0
12474,0,34,13562,53,1280,126,5,0,0
12475,128,34,13562,265,3328,126,3,0,0
12476,128,34,13562,348,3328,126,15,0,0
12477,128,37,13562,43,2304,126,21,0,0
12478,128,38,13562,30,256,126,7,0,0
12479,0,36,13562,97,3328,126,8,0,0
12480,128,38,13563,44,256,126,8,0,0
12481,128,34,13563,83,3328,126,2,0,0
12482,128,37,13563,265,2304,126,3,0,0
12483,128,77,13563,79,256,114,2,0,1
12484,128,37,13563,348,2304,126,15,0,0
12485,0,34,13563,50,1280,126,20,0,0
12486,128,34,13563,54,3328,126,24,0,0
12487,128,34,13563,36,3328,126,7,0,0
12488,128,38,13563,202,256,126,23,0,0
12489,0,34,13563,462,1280,126,4,0,0
12490,128,37,13563,83,2304,126,2,0,0
12491,128,37,13564,54,2304,126,24,0,0
12492,128,34,13564,121,3328,126,6,0,0
12493,128,37,13564,36,2304,126,7,0,0
12494,128,38,13564,7,256,126,2,0,0
12495,128,34,13564,220,3328,126,6,0,0
12496,0,36,13564,38,3328,126,13,0,0
12497,128,34,13564,206,3328,126,4,0,0
12498,128,34,13564,436,256,126,10,0,0
12499,128,37,13564,436,256,126,10,0,0
12500,0,36,13564,36,3328,126,8,0,0
12501,128,34,13564,469,256,126,27,0,0
12502,128,37,13564,469,256,126,27,0,0
12503,128,37,13564,121,2304,126,6,0,0
12504,0,36,13564,192,3328,126,8,0,0
12505,128,34,13564,321,3328,126,2,0,0
12506,128,34,13564,5,3328,126,19,0,0
12507,128,37,13564,220,2304,126,6,0,0
12508,128,34,13565,470,256,126,10,0,0
12509,128,37,13565,470,256,126,10,0,0
12510,128,37,13565,206,2304,126,4,0,0
12511,128,34,13565,318,3328,126,6,0,0
12512,0,36,13565,54,3328,126,25,0,0
12513,128,34,13565,23,3328,126,1,0,0
12514,128,37,13565,5,2304,126,19,0,0
12515,128,37,13565,321,2304,126,2,0,0
12516,128,34,13565,183,3328,126,6,0,0
12517,0,34,13565,215,1280,126,5,0,0
12518,128,34,13565,426,256,126,8,0,0
12519,128,37,13565,426,256,126,8,0,0
12520,128,37,13565,318,2304,126,6,0,0
12521,128,37,13570,23,2304,126,1,0,0
12522,128,34,13570,374,3328,126,21,0,0
12523,0,34,13570,501,1280,126,8,0,0
12524,128,37,13570,183,2304,126,6,0,0
12525,128,34,13570,2,3328,126,6,0,0
12526,0,34,13570,191,1280,126,10,0,0
12527,128,37,13570,374,2304,126,21,0,0
12528,0,36,13570,67,3328,126,18,0,0
12529,128,34,13570,215,3328,126,5,0,0
12530,0,34,13570,195,1280,126,3,0,0
12531,128,37,13571,2,2304,126,6,0,0
12532,0,36,13571,357,3328,126,16,0,0
12533,128,34,13571,244,3328,126,8,0,0
12534,128,37,13571,215,2304,126,5,0,0
12535,128,34,13571,67,3328,126,18,0,0
12536,128,34,13571,640,256,126,4,0,0
12537,128,37,13571,640,256,126,4,0,0
12538,128,34,13571,27,3328,126,5,0,0
12539,0,34,13571,42,1280,126,10,0,0
12540,0,34,13571,26,1280,126,35,0,0
12541,128,37,13572,244,2304,126,8,0,0
12542,128,34,13572,540,256,126,10,0,0
12543,128,37,13572,540,256,126,10,0,0
12544,0,34,13572,367,1280,126,14,0,0
12545,128,34,13572,20,1280,126,1,0,0
12546,128,37,13572,67,2304,126,18,0,0
12547,0,36,13572,348,3328,126,16,0,0
12548,128,37,13572,27,2304,126,5,0,0
12549,128,34,13572,543,256,126,7,0,0
12550,128,37,13572,543,256,126,7,0,0
12551,128,34,13572,55,3328,126,21,0,0
12552,128,34,13572,51,3328,126,4,0,0
12553,128,37,13572,20,256,126,1,0,0
12554,128,34,13572,6,3328,126,2,0,0
12555,0,74,13573,197,2049,65524,3,0,1
12556,128,37,13573,55,2304,126,21,0,0
12557,128,34,13573,352,3328,126,6,0,0
12558,128,34,13573,103,3328,126,10,0,0
12559,0,36,13573,64,3072,126,13,0,0
12560,0,35,13573,64,3072,126,5,0,0
12561,128,37,13573,51,2304,126,4,0,0
12562,128,37,13573,6,2304,126,2,0,0
12563,128,34,13573,559,256,126,10,0,0
12564,128,37,13573,559,256,126,10,0,0
12565,128,37,13574,352,2304,126,6,0,0
12566,128,37,13574,103,2304,126,10,0,0
12567,128,34,13574,75,3328,126,35,0,0
12568,128,38,13574,297,256,126,9,0,0
12569,128,34,13574,53,3328,126,5,0,0
12570,0,34,13574,9,1024,126,2,0,0
12571,128,34,13574,118,3328,126,8,0,0
12572,128,37,13574,75,2304,126,35,0,0
12573,0,36,13574,27,3328,126,6,0,0
12574,0,35,13574,27,3328,126,3,0,0
12575,128,74,13574,197,2048,65524,3,0,1
12576,128,34,13574,131,3328,126,13,0,0
12577,0,36,13574,231,3328,126,6,0,0
12578,128,34,13574,39,3328,126,5,0,0
12579,128,37,13574,53,2304,126,5,0,0
12580,128,34,13574,175,3328,126,1,0,0
12581,128,34,13574,169,3328,126,4,0,0
12582,128,37,13575,118,2304,126,8,0,0
12583,128,34,13575,50,3328,126,20,0,0
12584,128,38,13575,304,256,126,4,0,0
12585,128,37,13575,131,2304,126,13,0,0
12586,128,34,13575,409,256,126,7,0,0
12587,128,37,13575,409,256,126,7,0,0
12588,128,37,13575,39,2304,126,5,0,0
12589,128,37,13575,175,2304,126,1,0,0
12590,128,34,13575,533,256,126,5,0,0
12591,128,37,13575,533,256,126,5,0,0
12592,128,37,13575,169,2304,126,4,0,0
12593,128,37,13575,50,2304,126,20,0,0
12594,0,36,13575,55,3328,126,22,0,0
12595,0,34,13575,32,1280,126,10,0,0
12596,128,34,13580,443,256,126,11,0,0
12597,128,37,13580,443,256,126,11,0,0
12598,128,38,13580,59,256,126,28,0,0
12599,0,34,13580,468,1280,126,23,0,0
12600,128,38,13581,128,256,126,11,0,0
12601,0,36,13581,302,3328,126,9,0,0
12602,128,38,13581,251,256,126,19,0,0
12603,0,36,13581,376,3328,126,12,0,0
12604,0,36,13581,53,3328,126,6,0,0
12605,0,35,13581,53,3328,126,2,0,0
12606,0,36,13582,62,3328,126,14,0,0
12607,0,35,13582,62,3328,126,3,0,0
12608,128,34,13582,38,3328,126,13,0,0
12609,0,36,13582,255,3072,126,7,0,0
12610,0,36,13582,67,3328,126,19,0,0
12611,128,34,13582,376,3328,126,12,0,0
12612,128,37,13582,38,2304,126,13,0,0
12613,128,38,13583,94,256,126,5,0,0
12614,128,34,13583,148,3328,126,14,0,0
12615,0,36,13583,175,3328,126,2,0,0
12616,0,35,13583,175,3328,126,1,0,0
12617,128,37,13583,376,2304,126,12,0,0
12618,0,36,13583,6,3328,126,3,0,0
12619,0,36,13583,169,3328,126,5,0,0
12620,128,34,13583,462,256,126,4,0,0
12621,128,37,13583,462,256,126,4,0,0
12622,128,34,13583,627,256,126,6,0,0
12623,128,37,13583,627,256,126,6,0,0
12624,128,37,13583,148,2304,126,14,0,0
